objid,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,plate,mjd,fiberid,x_coord,y_coord,z_coord
1.23766e+18,19.51442,19.654770000000003,19.52003,19.38459,19.38385,3225,301,4,50,7.65965e+18,QSO,6803,56402,558,-1922.9966476034076,-1256.6271151831338,3554.8128180344597
1.23765e+18,18.06482,16.27519,15.49709,15.19736,15.031429999999999,994,301,2,23,8.17532e+18,QSO,7261,56603,602,1329.8303377885131,8131.057958599459,442.0780927121823
1.23766e+18,18.62644,17.67795,17.411820000000002,17.30171,17.26266,2711,301,6,126,9.97223e+18,STAR,8857,57449,483,-0.6673428129096045,0.97228392272387,0.8740741012738978
1.23767e+18,17.57027,16.660120000000003,16.37922,16.2811,16.28265,4576,301,3,367,5.20506e+18,STAR,4623,55621,98,1.4839417639801193,-0.25161379228021163,-1.0054207188179984
1.23766e+18,19.19057,18.88097,18.73294,18.641920000000002,18.40397,3926,301,5,38,5.60495e+18,QSO,4978,56036,814,-2702.867717370067,-3449.6346706280156,3326.721139554504
1.23765e+18,19.29681,17.43518,16.588420000000003,16.20534,16.00604,1737,301,2,94,2.59522e+18,STAR,2305,54414,59,-1.6733342990330131,1.3455555446551881,0.30085406768423656
1.23766e+18,16.28803,14.797939999999999,14.131920000000001,13.78936,13.546439999999999,3704,301,2,178,1.61229e+18,GALAXY,1432,53003,14,-106.71877548048026,37.17964922718539,91.63990328652072
1.23767e+18,18.86139,18.58664,18.21591,18.1883,17.876179999999998,4649,301,6,45,2.51542e+18,QSO,2234,53823,571,-1177.630576315155,-174.4161356915633,711.2439474215198
1.23768e+18,19.19537,18.83644,18.97724,18.784029999999998,18.81072,7908,301,3,26,8.06492e+18,QSO,7163,56593,376,1954.8067762366402,938.9028486784979,-279.7861663990178
1.23766e+18,19.01576,17.95984,17.53988,17.2244,17.04293,2243,301,4,335,1.07537e+18,GALAXY,955,52409,482,-166.82004271187202,-12.97622688876879,290.4248236410203
1.23767e+18,19.46892,19.2166,19.06211,18.8938,18.62029,4569,301,4,277,2.20234e+18,QSO,1956,53437,297,-1333.174556397835,667.9296230642998,902.0078542742939
1.23766e+18,18.84565,18.54816,18.928520000000002,19.1967,19.55754,3893,301,2,327,1.55379e+18,STAR,1380,53084,167,1.701835892376639,1.164807637346555,-1.6136468562356623
1.23766e+18,19.04539,19.10131,19.2816,19.469,19.71246,2986,301,5,171,5.48427e+18,QSO,4871,55928,24,-6359.459561028383,4593.569595025393,841.0799645956315
1.23766e+18,19.24846,19.02111,18.975189999999998,18.749660000000002,20.11216,3697,301,5,47,1.47615e+18,QSO,1311,52765,348,-2391.293397922221,287.56747297435135,3786.922076390421
1.23768e+18,19.48581,17.413420000000002,16.400779999999997,15.94771,15.563579999999998,7713,301,1,248,6.956e+18,GALAXY,6178,56213,684,410.5802525184695,19.701567405308037,122.38614338703233
1.23766e+18,19.41285,19.53162,19.979229999999998,20.3238,20.75701,3926,301,3,67,1.57852e+18,STAR,1402,52872,44,0.5934652407726702,0.8761048205966471,-0.7201949421159597
1.23765e+18,18.80793,17.64865,17.22513,17.1036,17.04654,2076,301,2,154,8.58027e+17,STAR,762,52232,332,-0.26482344693186766,0.3480082250139355,0.4362166801648262
1.23766e+18,19.56779,18.92493,18.80936,18.79743,18.552570000000003,3958,301,3,123,5.63739e+18,QSO,5007,55710,20,-2043.109214374594,-4779.438852417626,2881.928351109649
1.23766e+18,19.32093,18.16144,17.701320000000003,17.392020000000002,17.189770000000003,4010,301,3,120,2.07842e+18,GALAXY,1846,54173,18,-162.69463863989802,-201.85254956247502,135.97896161585825
1.23768e+18,16.29084,15.224910000000001,14.89362,14.771560000000001,14.73725,7708,301,4,41,2.53456e+18,STAR,2251,53557,576,-0.5289310292878662,0.2640498917336885,-0.23521815723131137
1.23766e+18,19.49765,18.45322,18.00385,17.84875,17.80016,3893,301,1,245,3.7921e+18,STAR,3368,54954,256,-0.8689612597561549,-0.2975394646736263,0.7898667630266683
1.23767e+18,19.14633,17.27499,16.334970000000002,15.86991,15.50945,5183,301,2,58,2.7451e+18,GALAXY,2438,54056,557,-291.0618914661523,249.68769719749957,106.53459666445582
1.23766e+18,17.48631,15.683010000000001,14.86186,14.485999999999999,14.13059,3705,301,4,268,1.50434e+18,GALAXY,1336,52759,488,-47.10192958591792,-94.260495815664,87.93936161767617
1.23768e+18,19.457910000000002,19.39292,19.253,19.193579999999997,19.15371,8096,301,5,58,8.52759e+18,QSO,7574,56945,85,3638.1219190552624,-1843.1790218016542,1313.7495579953454
1.23766e+18,16.19939,14.80476,14.310310000000001,14.16071,14.12885,3900,301,1,287,3.21557e+18,STAR,2856,54463,8,0.3734729609013057,-0.07689929154421239,-0.2947686625607659
1.23766e+18,18.67933,17.75113,17.4784,17.36901,17.34885,3840,301,5,118,5.29083e+18,STAR,4699,55684,816,0.24031336344193757,-0.028199750715031075,-0.22182298777223675
1.23768e+18,19.31073,18.87291,18.70075,18.601010000000002,18.39573,8105,301,2,23,8.68975e+18,QSO,7718,57362,216,4647.690866863239,952.5377426886702,2665.156324900232
1.23768e+18,18.79138,17.68443,17.20786,17.008029999999998,16.94567,7708,301,6,265,2.2947e+18,STAR,2038,53327,404,-2.2687106353337456,-0.3980877953538293,-1.119215846802497
1.23766e+18,18.542270000000002,17.18435,16.41375,15.99385,15.70625,2247,301,6,138,9.4812e+17,GALAXY,842,52376,408,-571.2632113147649,-14.399720616104114,59.69957792335586
1.23766e+18,19.16836,19.10885,18.97038,19.02394,18.964270000000003,2986,301,1,297,6.52041e+17,QSO,579,52338,528,-3111.4890890289485,941.8595513791698,326.4940512139931
1.23766e+18,19.349220000000003,18.33322,17.9771,17.843870000000003,17.7831,4294,301,2,115,8.3048e+18,STAR,7376,56749,586,-0.5054825653672083,0.7643366781155254,1.3261412901722263
1.23766e+18,18.80428,17.70981,17.30694,17.05521,16.92908,2247,301,6,102,1.82397e+18,GALAXY,1620,53137,42,-139.11293467501505,9.52333967103219,14.529446299929871
1.23766e+18,19.2503,19.08526,18.82401,18.82797,19.027,3926,301,4,85,1.58089e+18,QSO,1404,52825,472,-1724.0570025227917,-2844.4579996714265,2150.8246461576837
1.23767e+18,18.37669,17.24918,16.85709,16.61979,16.42954,4649,301,3,189,2.39032e+18,GALAXY,2123,53793,109,-110.99600366001685,-71.07224002543344,66.3362348415767
1.23767e+18,19.20889,18.278779999999998,17.97433,17.84095,17.78939,4671,301,2,74,4.42617e+18,STAR,3931,55350,948,0.41053410867961154,0.6903117855244886,-0.2891940036454702
1.23765e+18,18.94591,18.8076,18.59771,18.40573,18.310010000000002,752,301,3,275,3.24313e+17,QSO,288,52000,195,-4467.948046885691,-365.99624263193266,-29.404894072270146
1.23766e+18,19.29278,17.92316,17.20796,16.79584,16.53229,4010,301,5,97,2.07741e+18,GALAXY,1845,54144,446,-173.6270203989014,-192.61020343622525,148.79170205401795
1.23766e+18,16.43133,16.31561,16.30245,16.30208,16.06311,3225,301,6,158,9.49046e+18,QSO,8429,57893,896,-573.5851765537375,-862.5306016972082,1181.9430907710312
1.23766e+18,19.09,17.84279,17.201729999999998,16.80564,16.559739999999998,3841,301,1,20,1.13044e+18,GALAXY,1004,52723,129,-422.60447885184726,91.73939737010299,45.345640762613314
1.23768e+18,19.36474,19.02998,19.07066,18.872239999999998,18.81232,8105,301,4,143,8.62347e+18,QSO,7659,57060,722,1605.282070574189,1002.4910987246024,982.7848760670263
1.23767e+18,19.55012,19.54395,19.395870000000002,19.11115,18.88044,5323,301,2,77,2.83843e+18,QSO,2521,54538,134,-2616.6158512631196,-4452.32482026407,1330.738305865212
1.23767e+18,19.21375,17.88734,17.4267,17.16975,17.00057,4670,301,4,127,2.40055e+18,GALAXY,2132,53493,484,-178.34580306175528,-132.79891983613527,99.83529358919624
1.23766e+18,17.91749,16.33054,15.65073,15.34552,15.22521,3557,301,1,65,1.40979e+18,STAR,1252,52970,594,-0.0964586178258289,-0.2214964683509865,-0.14457920357238502
1.23765e+18,17.80173,16.48969,15.87263,15.46943,15.21746,1458,301,4,579,4.54097e+18,GALAXY,4033,55332,802,-311.44389237961474,-191.33556453622998,16.213879781538164
1.23766e+18,19.01214,18.103379999999998,17.61025,17.30966,17.31189,4294,301,4,237,2.11572e+18,GALAXY,1879,54478,544,-50.68103272749541,29.057759333440806,152.8126728242235
1.23767e+18,19.538,18.23584,17.70594,17.52747,17.44904,5641,301,2,47,3.49706e+18,STAR,3106,54738,68,-0.8326491842791582,-0.11134083298226219,-0.10193846742291429
1.23766e+18,18.54342,17.26164,16.68669,16.40569,16.146079999999998,3958,301,3,93,1.59766e+18,GALAXY,1419,53144,44,-50.19925079179401,-98.78790871290606,69.06131722923325
1.23767e+18,19.30431,19.172420000000002,18.94585,18.90624,18.92836,6166,301,2,92,5.94524e+17,QSO,528,52022,176,-3779.23748740818,-1695.2951118307155,148.1885418598803
1.23767e+18,19.11749,19.02,18.805020000000003,18.70605,18.7346,4674,301,4,67,2.39602e+18,QSO,2128,53800,381,-2888.460860879476,-1884.3482157470262,1594.7910653877366
1.23767e+18,19.25031,17.87475,17.182170000000003,16.75512,16.50102,5314,301,1,85,2.92637e+18,GALAXY,2599,54234,564,-258.5533478050617,-44.28380668215125,89.51382265248168
1.23766e+18,19.451439999999998,19.23343,19.12061,18.927970000000002,18.87175,3840,301,3,150,1.63038e+18,QSO,1448,53120,279,-3249.3356874635183,2.8493506207802457,2943.5619761314606
1.23766e+18,19.416929999999997,18.06008,17.286579999999997,16.86735,16.60587,3600,301,2,27,5.04444e+17,GALAXY,448,51900,149,-195.19906820337727,204.12896853889515,415.6624940269152
1.23765e+18,18.734029999999997,16.31777,16.2157,14.32022,13.83862,307,301,5,169,8.17201e+18,STAR,7258,56605,826,-0.057243297828642035,0.287534498952866,0.004678400488071748
1.23765e+18,16.38597,13.9609,13.12771,12.86553,12.59171,1000,301,1,72,2.67632e+18,STAR,2377,53991,215,-0.29507569005765416,0.005560749421344874,-0.43623295577781845
1.23766e+18,19.33226,17.652720000000002,16.8111,16.40334,16.092029999999998,3893,301,1,190,1.63481e+18,GALAXY,1452,53112,5,-231.02642700537277,-32.402012242872225,207.20276722575852
1.23765e+18,19.198079999999997,17.64932,16.97127,16.65119,16.46398,1729,301,5,489,3.55458e+18,STAR,3157,54802,428,-0.30574357996145796,-0.5580688473139043,0.05559550929125356
1.23767e+18,19.53219,19.37494,19.26748,19.11597,18.79821,4674,301,1,223,2.83514e+18,QSO,2518,54243,453,-872.9806934142512,-1322.2317132547387,473.01270447813124
1.23767e+18,16.54964,14.707889999999999,13.916020000000001,13.54905,13.242770000000002,5112,301,3,178,2.57273e+18,GALAXY,2285,53700,195,-40.68661351808097,39.036382959575555,19.20727819533075
1.23766e+18,19.337970000000002,18.29918,17.91862,17.756429999999998,17.73275,3704,301,2,153,3.67273e+18,STAR,3262,54884,153,-0.46642515718875754,0.2063711626602039,0.39742268491331545
1.23766e+18,19.15664,17.41349,16.40051,15.9064,15.53475,2831,301,1,83,1.13389e+18,GALAXY,1007,52706,404,-292.70155997777533,149.3303482316896,415.85310592196174
1.23766e+18,18.75045,17.04022,16.34121,16.087970000000002,15.963679999999998,4263,301,3,383,8.25287e+18,STAR,7330,56684,77,-1.8101271830727719,-1.5202258314684427,0.011043508965543427
1.23767e+18,17.71968,16.85408,16.556079999999998,16.45165,16.41581,4670,301,3,189,2.42069e+18,STAR,2150,54510,6,1.1191649411167865,1.1666080638333178,-0.6279651021999018
1.23766e+18,19.03676,18.76675,18.23387,17.905079999999998,17.56916,2961,301,3,15,1.04487e+18,QSO,928,52578,121,-428.0544416408309,813.2575518295953,412.48847530285843
1.23765e+18,19.26961,19.160320000000002,18.958389999999998,19.00023,18.927139999999998,1740,301,4,161,7.44353e+17,QSO,661,52163,484,3005.009618907172,1157.5202781968192,-525.9575981108998
1.23766e+18,17.70283,16.06192,15.3855,15.11026,14.96841,3900,301,3,675,2.76868e+18,STAR,2459,54544,347,-0.5772308928155897,-0.8972769009920148,0.5386414523969523
1.23765e+18,18.48372,17.208029999999997,16.805039999999998,16.645529999999997,16.59789,1737,301,2,133,1.32631e+18,STAR,1178,52825,8,-0.9205580033817976,0.5960148787173515,0.16846178205792184
1.23767e+18,19.30653,17.139470000000003,16.286179999999998,15.99656,15.835360000000001,5598,301,1,11,2.6009e+18,STAR,2310,53710,246,-0.19882862804584678,0.05581165095021091,-0.02112178606446781
1.23765e+18,18.01138,16.64805,16.01631,15.64604,15.40825,1740,301,5,99,7.3873e+17,GALAXY,656,52148,509,219.23553276336415,45.23454534117528,-36.573058561392195
1.23765e+18,19.231460000000002,18.86281,18.91582,18.60741,18.53424,1907,301,4,170,5.41693e+17,QSO,481,51908,490,-1623.5830755942504,1011.0937393229386,75.95533728482407
1.23765e+18,18.9397,18.03588,17.712139999999998,17.58936,17.5762,752,301,1,264,3.72226e+18,STAR,3306,54922,127,0.78513871110245,0.043282830113757505,0.016796740689909242
1.23766e+18,19.41936,19.32645,19.17399,19.1447,19.21848,2243,301,2,194,9.21228e+18,QSO,8182,56993,614,-2026.3686962804168,1284.0756724410712,3201.632268674676
1.23767e+18,19.07195,17.30686,16.57173,16.29349,16.16633,5934,301,6,126,2.74954e+18,STAR,2442,54065,335,-0.07548476590653777,-0.060619102726822846,-0.05371289482150826
1.23766e+18,18.294420000000002,17.31145,16.666420000000002,16.35639,16.13,4187,301,4,58,2.15958e+18,QSO,1918,53240,372,3082.223505282931,-2940.081576676087,5.107345742638167
1.23767e+18,18.35257,16.531679999999998,15.706520000000001,15.31577,15.01264,4671,301,3,47,2.43886e+18,GALAXY,2166,54232,579,-95.40894926938746,-138.67034508294608,67.8392976672285
1.23765e+18,18.73473,17.37508,16.7595,16.48075,16.18034,1045,301,3,153,5.21368e+17,GALAXY,463,51908,278,81.56251173751036,125.58056345831677,-16.688995886214354
1.23767e+18,18.16716,16.51485,15.75641,15.35805,15.230410000000001,5060,301,1,100,2.58846e+18,STAR,2299,53711,74,0.05389163942908897,-0.6571786695999045,-1.3245638599917706
1.23767e+18,18.65203,17.57495,17.04274,16.69716,16.38815,5061,301,4,395,2.49967e+18,GALAXY,2220,53795,622,-217.4123902342929,16.374499940624546,125.16008210890436
1.23766e+18,19.51924,17.90845,17.15905,16.70982,16.42846,3698,301,2,88,1.6191e+18,GALAXY,1438,53054,212,-219.7220102580917,48.434518223540245,228.48601718284377
1.23766e+18,18.734170000000002,17.13338,16.388679999999997,15.94023,15.67767,3900,301,2,245,2.36005e+18,GALAXY,2096,53446,603,-270.1087744204083,95.58108548076697,212.16269215907894
1.23767e+18,19.32751,16.761570000000003,15.2733,14.50395,13.935579999999998,6585,301,5,49,3.25059e+18,QSO,2887,54495,432,-26.680044070109616,2964.0189165963516,1310.4885419866637
1.23766e+18,18.35661,17.986,17.84671,17.82171,17.77805,4204,301,2,155,2.00637e+18,QSO,1782,53299,70,-980.7874229814543,1306.430247661197,2257.1599034026267
1.23766e+18,16.7253,15.48059,15.662889999999999,15.80153,15.888379999999998,2304,301,1,276,8.86165e+17,STAR,787,52320,297,0.5956148608916609,0.3235523756546474,-1.1425596827010025
1.23767e+18,18.86417,17.09866,16.269389999999998,15.67646,15.392729999999998,5237,301,4,101,3.14249e+18,GALAXY,2791,54556,390,-243.94826275766764,-231.0665065036393,124.1224540887471
1.23766e+18,19.13545,18.021729999999998,17.63811,17.491410000000002,17.43139,3705,301,2,281,1.5054e+18,STAR,1337,52767,276,-0.04020294743338039,-0.08451766705934162,0.07267879285477101
1.23765e+18,16.980529999999998,15.81746,15.395029999999998,15.227970000000001,15.1655,1729,301,5,256,3.1707e+18,STAR,2816,54400,586,-0.3243738521391696,-0.15975533174251264,0.05593822186074905
1.23767e+18,18.6742,18.36056,18.446820000000002,18.383370000000003,18.56224,5326,301,4,81,3.09071e+18,QSO,2745,54231,433,-1888.4126324035337,-1184.657327411247,627.7213620203579
1.23767e+18,19.16093,17.25798,16.49314,16.21583,16.06764,6585,301,3,157,3.55792e+18,STAR,3160,54793,265,-0.0918305315492043,0.2974349630621241,0.1813198829036081
1.23766e+18,19.56951,18.2928,17.76531,17.58614,17.52179,3813,301,3,174,3.61979e+18,STAR,3215,54861,74,0.2162895719510666,-0.02335043228725342,-0.2130122633246988
1.23766e+18,18.55422,17.61696,17.37286,17.281579999999998,17.27582,3698,301,6,168,8.35892e+18,STAR,7424,57160,853,1.2137044317720929,0.09995495239824218,-1.369589744200084
1.23766e+18,18.76725,17.14004,16.27695,15.8263,15.4797,4512,301,4,261,2.08306e+18,GALAXY,1850,53786,537,-172.5977088851627,-282.6831484831729,153.48295847496482
1.23766e+18,19.16154,18.34246,17.76,17.26969,17.19999,2830,301,2,312,9.85177e+17,GALAXY,875,52354,53,-450.0915163207766,163.8002559980833,550.2618560249578
1.23767e+18,19.25411,18.2334,17.89709,17.76776,17.70005,4874,301,4,352,9.86652e+18,STAR,8763,57309,933,-1.325622350502113,0.24225907514562042,-0.009747965518813732
1.23768e+18,18.74796,17.777810000000002,17.46012,17.357979999999998,17.29825,7712,301,4,369,1.0632e+19,STAR,9443,58074,452,-2.1890883397698944,-0.2268285508346685,-0.11034287127108107
1.23767e+18,15.944,14.302610000000001,13.4119,12.96473,12.72384,4570,301,2,219,2.44672e+18,GALAXY,2173,53874,520,-28.36532967380325,-50.65967067675911,22.23602632220763
1.23767e+18,18.99829,18.15805,17.8452,17.74847,17.731579999999997,4552,301,4,98,5.1938e+18,STAR,4613,55591,101,1.3675940275614684,0.10870422535846781,-0.9755886724804759
1.23767e+18,19.280910000000002,18.09117,17.5518,17.26093,17.057879999999997,5115,301,2,133,2.51981e+18,GALAXY,2238,54205,163,-322.6790713011256,-68.35735861938817,167.02048322516842
1.23767e+18,18.907,17.92981,17.6356,17.52008,17.483829999999998,6161,301,3,68,1.21159e+19,STAR,10761,58283,314,0.723594910181516,2.819253026242176,-2.331247792798216
1.23766e+18,17.0667,15.87181,15.436539999999999,15.29845,15.145620000000001,3698,301,6,146,3.75047e+18,STAR,3331,54977,372,0.17236584366822788,-0.0011920241304426624,-0.19396688137880944
1.23765e+18,19.38899,19.34506,19.12718,19.07368,19.19935,752,301,1,531,3.4798e+17,QSO,309,51994,281,-3042.2810360300996,-2839.805402735495,-90.3814123155858
1.23767e+18,18.9436,18.8687,18.69216,18.56338,18.53,5140,301,5,44,1.17725e+19,QSO,10456,58136,349,-3649.435383423077,1516.6004512404427,1693.7586476360998
1.23765e+18,19.50767,18.591620000000002,18.28846,18.21259,18.14762,756,301,1,247,4.24374e+18,STAR,3769,55240,806,-4.4188372417753135,2.2734199249081084,-0.07475939435162093
1.23766e+18,18.9489,18.07449,17.84331,17.596420000000002,17.45675,4264,301,5,126,2.10665e+18,GALAXY,1871,53384,320,-50.30146702793883,88.67720844160176,142.09487104265344
1.23766e+18,18.07118,16.95748,16.555889999999998,16.390620000000002,16.225,2830,301,1,245,1.05957e+18,GALAXY,941,52709,365,-40.25564136938761,26.238603774102252,47.00055693419877
1.23766e+18,19.09604,18.14079,17.811239999999998,17.678,17.62438,4294,301,1,39,4.13335e+18,STAR,3671,55483,640,1.0242803887466667,-2.1563254246795767,-2.4039450271007388
1.23765e+18,18.43155,18.27005,18.24381,17.958389999999998,17.90537,2078,301,2,79,6.73358e+17,QSO,598,52316,255,-2098.3266792102854,109.23065996676499,4315.819132123272
1.23768e+18,19.24319,17.365489999999998,16.44836,16.02325,15.6879,7713,301,1,193,6.90991e+18,GALAXY,6137,56270,937,277.90561332498004,-28.21175126006688,81.37213856345187
1.23766e+18,18.37593,18.23765,18.104210000000002,18.159470000000002,18.06026,3698,301,1,59,9.41154e+18,QSO,8359,57449,519,-2160.9868300490207,713.0048340182973,2192.4185026443934
1.23767e+18,19.541529999999998,17.59117,16.650779999999997,16.16466,15.82369,5330,301,5,122,2.85199e+18,GALAXY,2533,54585,303,-82.3416289987383,-196.02516752481912,44.3701521176843
1.23766e+18,18.6486,18.965999999999998,19.07874,18.880679999999998,18.61541,3926,301,5,221,1.60442e+18,GALAXY,1425,52913,53,-0.15988582847628607,-0.6593648213977985,0.24555899999803044
1.23767e+18,18.77509,16.82607,15.943370000000002,15.55424,15.232629999999999,5183,301,1,524,3.10536e+18,GALAXY,2758,54523,451,-194.7371808224088,-125.51661322909385,80.66117098820223
